codigo,descricao,local,quantidade,est_mk,pend_mk,est_moleri,pend_moleri,est_cm,pend_cm,est_olimpo,pend_olimpo,preco,inventario_id
M281560B438HG,"M28 15X6,0 4X100 ET38 HYPER GLOSS",Planilha,6,6,0,19,0,4,40,16,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281560B538B,M28 15X6 5X100 ET38 BLACK,Planilha,28,28,0,8,0,8,0,8,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281560B538HG,"M28 15X6,0 5X100 ET38 HYPER GLOSS",Planilha,16,16,0,8,0,8,0,20,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281560D438B,M28 15X6 4X108 ET38 BLACK,Planilha,20,20,0,8,0,8,0,8,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281560D438HG,"M28 15X6,0 4X108 ET38 HYPER GLOSS",Planilha,12,12,0,0,0,28,0,12,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281560G438HG,"M28 15X6,0 4X114 ET 38 HYPER GLOSS",Planilha,16,16,0,13,0,16,0,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281660A442B,"M28 16X6,0 4X98 ET42 BLACK",Planilha,16,16,0,4,0,4,0,0,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281660A442HG,"M28 16X6,0 4X98 ET42 HYPER GLOSS",Planilha,12,12,0,8,0,8,0,8,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281660B442B,"M28 16X6,0 4X100 ET42 BLACK",Planilha,16,16,0,16,4,4,0,4,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281660B442GS,"M28 16X6,0 4X100 ET42 GLOSS SHADOW",Planilha,10,10,0,12,0,20,8,4,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281660B442HG,"M28 16X6,0 4X100 ET42 HYPER GLOSS",Planilha,9,9,0,28,0,16,3,12,4,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281660B542B,"M28 16X6,0 5X100 ET42 BLACK",Planilha,0,0,12,4,0,0,12,8,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281660B542HG,"M28 16X6,0 5X100 ET42 HYPER GLOSS",Planilha,4,4,0,8,0,20,0,4,4,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281660D442B,"M28 16X6,0 4X108 ET42 BLACK",Planilha,20,20,0,16,0,0,16,0,4,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281660D442HG,"M28 16X6,0 4X108 A ET42 HYPER GLOSS",Planilha,0,0,0,0,0,24,0,0,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281660E542HG,"M28 16X6,0 5X110 ET42 HYPER GLOSS",Planilha,8,8,0,0,0,4,0,0,4,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281660G442BFD,"M28 16X6,0 4X114 ET42 BLACK FOSCO DIAMON",Planilha,1,1,0,0,0,0,0,0,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281660G442HG,"M28 16X6,0 4X114 ET42 HYPER GLOSS",Planilha,16,16,0,8,0,0,8,4,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281660G542B,"M28 16X6,0 5X114 ET42 BLACK",Planilha,20,20,0,4,0,8,0,4,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281660G542HG,"M28 16X6,0 5X114 ET42 HYPER GLOSS",Planilha,4,4,0,8,0,4,0,4,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880D5F0B,"M29 18X8,0 5X108 F ET0 BLACK",Planilha,8,8,0,8,0,4,0,8,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880D5F0GFD,"M29 18X8,0 5X108 F ET0 GRAPHITE F DIAMON",Planilha,8,8,0,8,0,8,0,4,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880G5K0B,"M29 18X8,0 5X114,3 K ET0 BLACK",Planilha,12,12,0,8,0,12,0,8,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880G5K0GFD,"M29 18X8,0 5X114,3 K ET0 GRAPHITE F DIAM",Planilha,12,12,0,8,0,12,0,4,4,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880G5K0GV,"M29 18X8,0 5X114,3 K ET0 GOLD",Planilha,8,8,0,8,0,8,0,8,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880G6H0B,"M29 18X8,0 6X114,3 H ET0 BLACK",Planilha,8,8,0,12,0,8,4,8,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880G6H0BF,"M29 18X8,0 6X114,3 H ET0 BLACK FOSCO",Planilha,8,8,0,12,0,12,0,8,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880G6H0GFD,"M29 18X8,0 6X114,3 H ET0 GRAPHITE F DIAM",Planilha,8,8,0,12,0,8,4,0,4,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880L5G0B,"M29 18X8,0 5X120 G ET0 BLACK",Planilha,12,12,0,8,0,12,0,8,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880L5G0GFD,"M29 18X8,0 5X120 G ET0 GRAPHITE F DIAMON",Planilha,12,12,0,8,0,12,0,0,4,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880N5L0BF,"M29 18X8,0 5X127 L ET0 BLACK FOSCO",Planilha,8,8,0,4,0,8,0,4,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880R5U0B,"M29 18X8,0 5X139,7 U ET0 BLACK",Planilha,8,8,0,4,0,8,0,4,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880R6U0B,"M29 18X8,0 6X139,7 U ET0 BLACK",Planilha,8,8,0,8,0,4,0,8,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880R6U0BF,"M29 18X8,0 6X139,7 U ET0 BLACK FOSCO",Planilha,8,8,0,16,0,12,4,0,16,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880R6U0BFD,"M29 18X8,0 6X139,7 U ET0 BLACK FOSCO DIA",Planilha,12,12,0,16,0,12,24,12,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880R6U0GF,"M29 18X8,0 6X139,7 U ET0 GRAPHITE FOSCO",Planilha,0,0,0,0,0,4,0,8,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880R6U0GFD,"M29 18X8,0 6X139,7 U ET0 GRAPHITE F DIAM",Planilha,12,12,0,8,0,16,0,8,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M291880R6U0GV,"M29 18X8,0 6X139,7 U ET0 GOLD",Planilha,20,20,0,8,0,16,0,8,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770A4A41BD,"M30 17X7,0 4X98 A ET41 BLACK DIAMOND",Planilha,15,15,0,0,0,8,4,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770B4A41B,"M30 17X7,0 4X100 A ET41 BLACK",Planilha,22,22,0,20,0,16,0,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770B4A41BD,"M30 17X7,0 4X100 A ET41 BLACK DIAMOND",Planilha,20,20,0,8,0,8,8,20,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770B4A41GS,"M30 17X7,0 4X100 A ET41 GLOSS SHADOW",Planilha,34,34,0,8,0,12,4,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770B4A41HG,"M30 17X7,0 4X100 A ET41 HYPER GLOSS",Planilha,4,4,0,16,0,10,0,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770B5A40B,"M30 17X7,0 5X100 A ET40 BLACK",Planilha,8,8,0,8,0,8,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770B5A40BD,"M30 17X7,0 5X100 A ET40 BLACK DIAMOND",Planilha,2,2,0,8,0,16,0,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770B5A40GS,"M30 17X7,0 5X100 A ET40 GLOSS SHADOW",Planilha,4,4,0,8,0,0,0,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770B5A40HG,"M30 17X7,0 5X100 A ET40 HYPER GLOSS",Planilha,12,12,0,8,0,16,0,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770C5A40BD,"M30 17X7,0 5X105 A ET40 BLACK DIAMOND",Planilha,4,4,0,0,0,4,0,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770D4A25BD,"M30 17X7,0 4X108 A ET25 BLACK DIAMOND",Planilha,28,28,0,8,0,8,0,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770D4A25GS,"M30 17X7,0 4X108 A ET25 GLOSS SHADOW",Planilha,4,4,0,4,0,4,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770D4A41BD,"M30 17X7,0 4X108 A ET41 BLACK DIAMOND",Planilha,4,4,0,12,0,12,0,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770D5A40BD,"M30 17X7,0 5X108 A ET40 BLACK DIAMOND",Planilha,8,8,0,0,0,0,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770E5A30B,"M30 17X7,0 5X110 A ET30 BLACK",Planilha,32,32,8,8,0,0,12,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770E5A30BD,"M30 17X7,0 5X110 A ET30 BLACK DIAMOND",Planilha,2,2,0,0,12,0,0,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770F5A40BD,"M30 17X7,0 5X112 A ET40 BLACK DIAMOND",Planilha,8,8,0,8,4,0,12,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770G5A40B,"M30 17X7,0 5X114,3 A ET40 BLACK",Planilha,4,4,0,8,0,0,0,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770G5A40BD,"M30 17X7,0 5X114 A ET40 BACK DIAMOND",Planilha,15,15,0,0,0,0,0,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770G5A40GS,"M30 17X7,0 5X114,3 A ET40 GLOSS SHADOW",Planilha,4,4,0,8,0,0,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770G5A40HG,"M30 17X7,0 5X114,3 A ET40 HYPER GLOSS",Planilha,0,0,0,4,0,0,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301770L5M40BD,"M30 17X7,0 5X120 M ET40 BLACK DIAMOND",Planilha,4,4,0,8,0,12,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880A5A30BD,"M30 18X8,0 5X98 A ET30 BLACK DIAMOND",Planilha,4,4,0,4,0,4,0,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880A5A30GS,"M30 18X8,0 5X98 A ET30 GLOSS SHADOW",Planilha,4,4,0,8,0,0,0,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880A5A30HG,"M30 18X8,0 5X98 A ET30 HYPER GLOSS",Planilha,12,12,0,0,0,4,0,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880B4A41BD,"M30 18X8,0 4X100 A ET41 BLACK DIAMOND",Planilha,4,4,0,4,0,4,8,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880B4A41HG,"M30 18X8,0 4X100 A ET41 HYPER GLOSS",Planilha,4,4,4,4,0,0,0,0,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880B5A40B,"M30 18X8,0 5X100 A ET40 BLACK",Planilha,12,12,0,12,0,0,8,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880B5A40BD,"M30 18X8,0 5X100 A ET40 BLACK DIAMOND",Planilha,12,12,0,8,0,16,0,8,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880B5A40GS,"M30 18X8,0 5X100 A ET40 GLOSS SHADOW",Planilha,4,4,0,4,0,0,0,0,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880B5A40HG,"M30 18X8,0 5X100 A ET40 HYPER GLOSS",Planilha,4,4,0,4,0,8,0,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880C5A40B,"M30 18X8,0 5X105 A ET40 BLACK",Planilha,8,8,0,3,0,4,0,0,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880C5A40BD,"M30 18X8,0 5X105 A ET40 BLACK DIAMOND",Planilha,12,12,0,8,0,4,0,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880C5A40GS,"M30 18X8,0 5X105 A ET40 GLOSS SHADOW",Planilha,11,11,0,4,0,8,0,8,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880C5A40HG,"M30 18X8,0 5X105 A ET40 HYPER GLOSS",Planilha,8,8,0,4,0,4,0,8,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880C5A40LBF,"M30 18X8,0 5X105 A ET40 LIP BLACK F",Planilha,8,8,0,12,0,4,0,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880D4A25BD,"M30 18X8,0 4X108 A ET25 BLACK DIAMOND",Planilha,0,0,16,0,8,0,8,0,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880D5A40B,"M30 18X8,0 5X108 A ET40 BLACK",Planilha,8,8,0,8,0,4,8,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880D5A40BD,"M30 18X8,0 5X108 A ET40 BLACK DIAMOND",Planilha,12,12,4,4,4,4,16,0,4,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880D5A40GS,"M30 18X8,0 5X108 A ET40 GLOSS SHADOW",Planilha,4,4,0,0,0,0,0,0,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880D5A40HG,"M30 18X8,0 5X108 A ET40 HYPER GLOSS",Planilha,4,4,4,4,0,8,0,0,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880D5A40LBF,"M30 18X8,0 5X108 A ET40 LIP BLACK F",Planilha,4,4,0,8,0,0,0,0,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880E5A30B,"M30 18X8,0 5X110 A ET30 BLACK",Planilha,12,12,0,4,0,4,8,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880E5A30BD,"M30 18X8,0 5X110 A ET30 BLACK DIAMOND",Planilha,12,12,0,8,0,0,12,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880E5A30GS,"M30 18X8,0 5X110 A ET30 GLOSS SHADOW",Planilha,0,0,0,0,0,4,4,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880E5A30HG,"M30 18X8,0 5X110 A ET30 HYPER GLOSS",Planilha,4,4,0,12,0,0,0,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880F5A42B,"M30 18X8,0 5X112 A ET42 BLACK",Planilha,23,23,0,4,0,5,0,0,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880F5A42BD,"M30 18X8,0 5X112 A ET42 BLACK DIAMOND",Planilha,12,12,0,12,0,4,0,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880F5A42GS,"M30 18X8,0 5X112 A ET42 GLOSS SHADOW",Planilha,8,8,0,0,0,0,8,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880F5A42HG,"M30 18X8,0 5X112 A ET42 HYPER GLOSS",Planilha,12,12,0,4,0,0,8,0,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880G5A40B,"M30 18X8,0 5X114,3 A ET40 BLACK",Planilha,0,0,0,0,0,0,8,0,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880G5A40BD,"M30 18X8,0 5X114,3 A ET40 BLACK DIAMOND",Planilha,8,8,0,8,0,0,8,0,4,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880G5A40GS,"M30 18X8,0 5X114,3 A ET40 GLOSS SHADOW",Planilha,4,4,0,0,0,8,0,0,4,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880G5A40HG,"M30 18X8,0 5X114,3 A ET40 HYPER GLOSS",Planilha,4,4,0,4,0,4,0,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880G5A40LBF,"M30 18X8,0 5X114,3 A ET40 LIP BLACK F",Planilha,2,2,0,0,0,0,0,0,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880L5M35B,"M30 18X8,0 5X120 M ET35 BLACK",Planilha,8,8,0,12,0,4,0,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880L5M35BD,"M30 18X8,0 5X120 M ET35 BLACK DIAMOND",Planilha,12,12,0,12,0,8,0,0,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880L5M35GS,"M30 18X8,0 5X120 M ET35 GLOSS SHADOW",Planilha,12,12,0,20,0,16,0,0,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880L5M35HG,"M30 18X8,0 5X120 M ET35 HYPER GLOSS",Planilha,8,8,0,4,0,16,0,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301880L5M35LBF,"M30 18X8,0 5X120 M ET35 LIP BLACK F",Planilha,8,8,0,16,0,8,0,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301980A5A30BD,"M30 19X8,0 5X98 A ET30 BLACK DIAMOND",Planilha,4,4,0,4,0,4,0,0,0,691,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301980B5A40BD,"M30 19X8,0 5X100 A ET40 BLACK DIAMOND",Planilha,4,4,0,4,0,4,0,4,0,691,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301980D5A40B,"M30 19X8,0 5X108 A ET40 BLACK",Planilha,8,8,0,4,0,12,0,0,0,691,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301980D5A40BD,"M30 19X8,0 5X108 A ET40 BLACK DIA",Planilha,20,20,0,8,0,12,4,0,0,691,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301980E5A30B,"M30 19X8,0 5X110 A ET30 BLACK",Planilha,15,15,0,11,0,4,0,0,8,691,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301980E5A30BD,"M30 19X8,0 5X110 A ET30 BLACK DIAMOND",Planilha,8,8,0,0,0,22,0,0,0,691,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301980F5A27B,"M30 19X8,0 5X112 A ET27 BLACK",Planilha,16,16,0,16,0,14,0,7,0,691,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301980F5A27BD,"M30 19X8,0 5X112 A ET27 BLACK DIAMOND",Planilha,12,12,0,20,0,32,0,6,0,691,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301980F5A42B,"M30 19X8,0 5X112 A ET42 BLACK",Planilha,14,14,0,0,0,0,0,4,0,691,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301980F5A42BD,"M30 19X8,0 5X112 A ET42 BLACK DIAMOND",Planilha,30,30,0,16,0,12,0,4,0,691,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301980G5A40BD,"M30 19X8,0 5X114 A ET40 BLACK DIAMOND",Planilha,4,4,0,0,0,4,0,0,0,691,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301980L5M35B,"M30 19X8,0 5X120 M ET35 BLACK",Planilha,8,8,0,8,0,4,0,0,0,691,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301980L5M35BD,"M30 19X8,0 5X120 M ET35 BLACK DIAMOND",Planilha,16,16,0,8,0,24,0,0,0,691,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301990F5A34B,"M30 19X9,0 5X112 A ET34 BLACK",Planilha,5,5,1,12,0,8,0,0,0,730,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301990F5A34BD,"M30 19X9,0 5X112 A ET34 BLACK DIAMOND",Planilha,10,10,0,12,0,14,0,0,0,730,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301990F5A45B,"M30 19X9,0 5X112 A ET45 BLACK",Planilha,8,8,0,4,0,2,18,0,0,730,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301990F5A45BD,"M30 19X9,0 5X112 A ET45 BLACK DIAMOND",Planilha,12,12,6,7,0,12,0,8,0,730,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301990L5M42B,"M30 19X9,0 5X120 M ET42 BLACK",Planilha,12,12,0,14,0,14,0,0,4,730,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M301990L5M42BD,"M30 19X9,0 5X120 M ET42 BLACK DIAMOND",Planilha,8,8,0,9,0,8,4,0,4,730,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080A5A30B,"M30 20X8,0 5X98 ET30 A BLACK",Planilha,0,0,0,4,0,0,0,0,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080A5A30GS,"M30 20X8,0 5X98 A ET30 GLOSS SHADOW",Planilha,12,12,0,4,0,0,0,0,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080B5A40B,"M30 20X8,0 5X100 A ET40 BLACK",Planilha,16,16,0,0,0,10,0,4,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080B5A40BD,"M30 20X8,0 5X100 A ET40 BLACK DIAMOND",Planilha,14,14,0,0,0,6,0,8,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080B5A40GS,"M30 20X8,0 5X100 A ET40 GLOSS SHADOW",Planilha,16,16,0,4,0,10,0,4,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080B5A40HG,"M30 20X8,0 5X100 A ET40 HYPER GLOSS",Planilha,16,16,0,4,0,1,0,4,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080C5A40B,"M30 20X8,0 5X105 A ET40 BLACK",Planilha,8,8,0,0,0,0,0,4,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080C5A40BD,"M30 20X8,0 5X105 A ET40 BLACK DIAMOND",Planilha,12,12,0,4,0,4,0,0,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080C5A40GS,"M30 20X8,0 5X105 A ET40 GLOSS SHADOW",Planilha,12,12,0,12,0,8,0,4,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080C5A40HG,"M30 20X8,0 5X105 A ET40 HYPER GLOSS",Planilha,16,16,0,4,0,4,0,0,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080D5A40B,"M30 20X8,0 5X108 A ET40 BLACK",Planilha,12,12,0,4,4,0,12,0,4,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080D5A40BD,"M30 20X8,0 5X108 A ET40 BLACK DIAMOND",Planilha,8,8,0,8,0,8,0,0,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080D5A40GS,"M30 20X8,0 5X108 A ET40 GLOSS SHADOW",Planilha,4,4,0,0,0,0,0,0,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080D5A40HG,"M30 20X8,0 5X108 A ET40 HYPER GLOSS",Planilha,4,4,0,4,0,8,0,0,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080E5A30B,"M30 20X8,0 5X110 A ET30 BLACK",Planilha,4,4,0,4,0,18,0,8,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080E5A30BD,"M30 20X8,0 5X110 A ET30 BLACK DIAMOND",Planilha,8,8,0,11,0,18,0,4,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080E5A30GS,"M30 20X8,0 5X110 A ET30 GLOSS SHADOW",Planilha,4,4,0,4,0,0,0,0,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080E5A30LBF,"M30 20X8,0 5X110 A ET30 LIP BLACK FOSCO",Planilha,6,6,0,0,0,0,0,4,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080F5A42B,"M30 20X8,0 5X112 A ET42 BLACK",Planilha,5,5,0,8,0,0,0,4,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080F5A42BD,"M30 20X8,0 5X112 A ET42 BLACK DIAMOND",Planilha,15,15,0,4,0,12,4,8,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080F5A42GS,"M30 20X8,0 5X112 A ET42 GLOSS SHADOW",Planilha,0,0,0,0,0,0,0,0,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080F5A42HG,"M30 20X8,0 5X112 A ET42 HYPER GLOSS",Planilha,16,16,0,6,0,6,0,8,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080G5A40B,"M30 20X8,0 5X114,3 A ET40 BLACK",Planilha,0,0,0,4,0,0,0,0,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080G5A40BD,"M30 20X8,0 5X114,3 A ET40 BLACK DIAMOND",Planilha,8,8,0,0,0,6,0,0,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080G5A40HG,"M30 20X8,0 5X114,3 A ET40 HYPER GLOSS",Planilha,4,4,0,0,0,4,0,4,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080G5A40LBF,"M30 20X8,0 5X114,3 A ET40 LIP BLACK FOSC",Planilha,2,2,0,0,0,0,0,0,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080L5M35B,"M30 20X8,0 5X120 M ET35 BLACK",Planilha,16,16,0,8,0,8,0,4,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080L5M35BD,"M30 20X8,0 5X120 M ET35 BLACK DIAMOND",Planilha,8,8,0,4,0,12,0,4,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080L5M35HG,"M30 20X8,0 5X120 M ET35 HYPER GLOSS",Planilha,5,5,2,1,4,0,4,0,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M302080L5M35LBF,"M30 20X8,0 5X120 M ET35 LIP BLACK FOSCO",Planilha,4,4,0,4,0,4,0,0,0,726,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M311790G5K5BF,"M31 17X9,0 5X114,3 K ET-5 BLACK FOSCO",Planilha,4,4,0,4,0,8,0,8,0,678,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M311790G5K5GBL,"M31 17X9,0 5X114,3 K ET-5 GOLD BLACK LIP",Planilha,26,26,0,8,0,4,0,8,0,678,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
